Order ID,Order Date,Ship Date,Customer Id,Customer Name,Customer Segment,Product ID,Product Name,Category,Region,State,City,Quantity,Unit Price,Discount (%),Sales Amount,Cost Price,Profit,Payment Mode,Delivery Status,Supplier Name,Supplier Email,Stock Left,Auto Reorder,Reorder Quantity
ORD1105,28-08-2024,31-08-2024,CUST956,Devin Turner,Consumer,PROD1228,Sofa,Furniture,East,Kentucky,New Kirkville,7,3243,0,22701,18958.4,3742.6,Credit Card,Delivered,Sanchez LLC,tracy09@cruz.com,30,No,0
ORD1106,05-01-2025,12-01-2025,CUST370,Crystal Buckley,Corporate,PROD1360,Sancks,Grocery,East,Washington,Lake Terrence,5,576,5,2736,1905.46,830.54,UPI,Returned,Lambert-Hebert,thomasjones@porter.com,30,No,0
ORD1107,05-05-2025,12-05-2025,CUST365,Richard Fleming,Consumer,PROD9962,Cooking Oil,Grocery,East,Nevada,North Ginaview,8,3351,0,26808,20997.89,5810.11,Net Banking,Cancelled,"Melton, Stafford and Miller",chansen@maldonado.biz,13,No,0
ORD1108,21-04-2024,27-04-2024,CUST108,Jacob Parker,Home Office,PROD8504,Sugar,Grocery,East,Washington,Sparksville,3,1401,5,3992.85,2871.23,1121.62,Cash,Pending,"Cooper, Leach and Cook",andrew35@reed.com,33,No,0
ORD1109,20-03-2024,21-03-2024,CUST692,Jason Wilkinson,Consumer,PROD9375,Sancks,Grocery,South,Maryland,South Sheena,5,4420,15,18785,12804.98,5980.02,UPI,Pending,Saunders-Farmer,montesgabriela@jones-henderson.com,19,No,0
ORD1110,24-12-2025,29-12-2025,CUST951,Denise Martin,Corporate,PROD8481,Dining Table,Furniture,South,Illinois,Lake Kristinborough,1,1610,0,1610,1197.45,412.55,Cash,Cancelled,Rogers-Bullock,scott10@flores.com,16,No,0
ORD1111,26-05-2024,28-05-2024,CUST388,Ashley Durham,Corporate,PROD8910,Sofa,Furniture,North,North Dakota,Annchester,6,2046,15,10434.6,6906.74,3527.86,Net Banking,Delivered,Roberson Group,strongsara@flynn.biz,46,No,0
ORD1112,13-01-2026,15-01-2026,CUST747,Audrey Sanchez,Home Office,PROD9193,Stapler,Office Supplies,West,Wisconsin,South Wayneberg,5,4925,10,22162.5,19480.39,2682.11,Net Banking,Returned,"Romero, Lin and Orr",tammyharding@bolton-hoffman.com,11,No,0
ORD1113,09-12-2024,15-12-2024,CUST976,Jennifer Mitchell,Corporate,PROD3160,Pen,Office Supplies,East,Oregon,North Meredith,7,335,10,2110.5,1286.2,824.3,Credit Card,Delivered,"Carrillo, Evans and Stokes",george24@williams.com,26,No,0
ORD1114,18-05-2024,20-05-2024,CUST566,Jason Holmes,Consumer,PROD1865,Office Chair,Furniture,West,Wisconsin,Christinaton,2,2631,20,4209.6,3257.18,952.42,UPI,Delivered,Smith and Sons,ruizkenneth@walker.com,4,Yes,31
ORD1115,25-06-2024,28-06-2024,CUST445,Kevin Jordan,Consumer,PROD2761,Cooking Oil,Grocery,West,Washington,Veronicaview,7,603,15,3587.85,2487.43,1100.42,UPI,Cancelled,Acevedo PLC,etaylor@lopez.com,44,No,0
ORD1116,08-06-2025,11-06-2025,CUST615,Julie Downs,Corporate,PROD8297,Bookshelf,Furniture,East,Colorado,Ramirezfort,7,1845,0,12915,10103.51,2811.49,Net Banking,Returned,"Webb, Ibarra and Ferguson",phernandez@warren.com,34,No,0
ORD1117,07-11-2025,14-11-2025,CUST909,Teresa Clark,Home Office,PROD1706,Office Chair,Furniture,North,Oklahoma,Lake Christopher,3,3212,10,8672.4,6440.33,2232.07,UPI,Cancelled,"Baker, Adams and Fowler",fostercharles@church.net,2,Yes,39
ORD1118,23-12-2024,28-12-2024,CUST849,Timothy Hawkins,Corporate,PROD2606,Cooking Oil,Grocery,East,Oregon,Brandonmouth,6,3108,20,14918.4,10641.15,4277.25,Cash,Pending,Murray-Frederick,jcochran@jones.com,44,No,0
ORD1119,03-02-2024,07-02-2024,CUST663,Jesse Kennedy,Corporate,PROD5857,File Folder,Office Supplies,East,California,Mooreburgh,10,2119,10,19071,16780.46,2290.54,Cash,Returned,French Group,qfleming@ramos.com,45,No,0
ORD1120,02-07-2025,08-07-2025,CUST399,Manuel Hernandez,Home Office,PROD8566,Bookshelf,Furniture,East,Maryland,Allisonberg,6,4221,15,21527.1,13583.05,7944.05,Cash,Cancelled,"Ryan, Johnson and Brooks",ustevens@lee.org,39,No,0
ORD1121,06-02-2024,11-02-2024,CUST247,Michael Schmidt,Consumer,PROD5369,Monitor,Electronics,East,Michigan,East Virginia,2,554,15,941.8,620.73,321.07,Cash,Cancelled,Waters LLC,manningkatherine@walton-jones.com,13,No,0
ORD1122,22-12-2025,26-12-2025,CUST347,Robert Jackson,Corporate,PROD8216,Stapler,Office Supplies,North,Wisconsin,South Kim,9,307,10,2486.7,1999.34,487.36,Net Banking,Cancelled,Bray-Bishop,sanderson@brennan.com,27,No,0
ORD1123,30-01-2025,04-02-2025,CUST534,Chad Lawson,Corporate,PROD5562,Keyboard,Electronics,North,Texas,South Cynthia,8,3745,15,25466,17465.21,8000.79,Credit Card,Delivered,"Stewart, Moore and Bray",hullmatthew@robinson.com,37,No,0
ORD1124,17-04-2024,19-04-2024,CUST943,Thomas Roth,Consumer,PROD1991,Keyboard,Electronics,West,Michigan,South Manueltown,4,4876,0,19504,15527.65,3976.35,Credit Card,Returned,Morris LLC,mhorton@manning.com,44,No,0
ORD1125,03-11-2024,04-11-2024,CUST427,Andre Snow,Consumer,PROD3431,Bookshelf,Furniture,West,California,Warrenchester,5,768,0,3840,3113.39,726.61,Cash,Returned,Hart Group,loriparker@fisher.com,9,Yes,44
ORD1126,21-08-2025,23-08-2025,CUST602,Christopher Lopez,Consumer,PROD7127,Calculator,Office Supplies,East,Tennessee,Michaelburgh,10,3427,15,29129.5,20898.27,8231.23,Net Banking,Returned,Velazquez Inc,deannaperez@stone.com,43,No,0
ORD1127,26-02-2024,27-02-2024,CUST287,Brianna Bell,Corporate,PROD6446,Sofa,Furniture,North,Hawaii,Cynthialand,2,2730,20,4368,3839.9,528.1,Net Banking,Cancelled,"Clay, Evans and Rodriguez",matthewhawkins@horton.com,21,No,0
ORD1128,28-08-2025,30-08-2025,CUST359,Kevin Williams,Home Office,PROD1206,Notebook,Office Supplies,South,Vermont,South Sarah,2,2348,5,4461.2,2804.64,1656.56,Credit Card,Returned,King-Williams,andersenanthony@hurst-rogers.net,0,Yes,30
ORD1129,31-05-2024,04-06-2024,CUST642,Sarah Thomas,Corporate,PROD4844,Rice Bag,Grocery,East,Texas,South Melissaburgh,5,1104,5,5244,4401.49,842.51,Cash,Pending,Mclaughlin-Potter,kennethdavis@brady-abbott.biz,8,Yes,36
ORD1130,27-12-2025,02-01-2026,CUST848,Tyler Green,Corporate,PROD4667,File Folder,Office Supplies,North,Montana,Port Joshua,10,3519,5,33430.5,22335.55,11094.95,Credit Card,Returned,Wilson-Lee,leonardkimberly@molina-duncan.com,21,No,0
ORD1131,31-01-2025,07-02-2025,CUST883,Brittany Sanford,Home Office,PROD4733,Rice Bag,Grocery,North,Kansas,Mistyberg,8,2915,15,19822,16116.72,3705.28,Credit Card,Cancelled,Greene-Flores,karen09@long.info,33,No,0
ORD1132,05-05-2024,07-05-2024,CUST512,Michael Brown,Corporate,PROD4829,Keyboard,Electronics,North,Michigan,North Micheleville,4,4955,20,15856,13569.26,2286.74,Credit Card,Cancelled,Griffin LLC,james16@lopez-lowery.com,4,Yes,39
ORD1133,02-10-2024,03-10-2024,CUST408,Joanne Dean,Consumer,PROD5676,Office Chair,Furniture,South,Ohio,South Robertfort,8,150,0,1200,835.23,364.77,Net Banking,Delivered,Mccormick-Galvan,matthewmunoz@davis.org,34,No,0
ORD1134,03-05-2025,08-05-2025,CUST188,Kenneth Johnson,Consumer,PROD6698,Rice Bag,Grocery,South,Mississippi,North Bethfurt,6,4042,0,24252,17162.01,7089.99,UPI,Delivered,Nelson-Buchanan,wcisneros@wheeler-patel.info,0,Yes,40
ORD1135,14-12-2024,19-12-2024,CUST473,Dana Miller,Consumer,PROD9037,Sancks,Grocery,South,Hawaii,South Tina,1,2023,10,1820.7,1156.12,664.58,Credit Card,Pending,King Group,williambrown@miller-rhodes.net,37,No,0
ORD1136,09-06-2024,12-06-2024,CUST667,Lisa Hernandez,Consumer,PROD4434,Office Chair,Furniture,West,Oklahoma,North Christine,6,705,15,3595.5,2935.75,659.75,Credit Card,Pending,"Guerrero, Frost and Pearson",smithdouglas@scott.com,31,No,0
ORD1137,20-01-2025,26-01-2025,CUST452,David Nichols,Home Office,PROD4176,File Folder,Office Supplies,South,Oklahoma,Jenniferland,3,2819,0,8457,6933,1524,Net Banking,Returned,"Carpenter, Zavala and Lee",deanamy@estes.org,27,No,0
ORD1138,10-01-2026,13-01-2026,CUST251,Benjamin Marquez,Home Office,PROD4335,Laptop,Electronics,East,Colorado,Wallaceberg,4,4943,15,16806.2,14952.64,1853.56,UPI,Delivered,Ray Inc,jennifer58@taylor.com,30,No,0
ORD1139,02-11-2025,04-11-2025,CUST984,Bryan Owens,Home Office,PROD2486,Sofa,Furniture,South,Florida,Morganside,5,2408,5,11438,8250.39,3187.61,Cash,Pending,"Pugh, Ramos and Pearson",phammond@skinner.net,20,No,0
ORD1140,10-10-2025,14-10-2025,CUST681,Mary Eaton,Consumer,PROD4386,Sofa,Furniture,West,Idaho,West Austinborough,2,1168,0,2336,1627.03,708.97,Credit Card,Returned,"Gonzalez, Edwards and Chaney",melissabrown@lee.com,11,No,0
ORD1141,03-03-2025,06-03-2025,CUST918,Nicholas Tapia,Consumer,PROD9118,Bookshelf,Furniture,South,California,Moorefort,1,4371,0,4371,3348.04,1022.96,Cash,Pending,"Wells, Kelly and Brown",jenniferwilliams@munoz-pham.com,49,No,0
ORD1142,15-09-2024,20-09-2024,CUST851,Michael Clark,Consumer,PROD3288,Laptop,Electronics,North,Rhode Island,Bowenmouth,10,4342,0,43420,32720.08,10699.92,Cash,Pending,King-Humphrey,laurie06@spears.org,9,Yes,42
ORD1143,16-05-2025,20-05-2025,CUST693,Charles Buck,Consumer,PROD2897,Mouse,Electronics,South,Maryland,Kimberlyhaven,10,2920,10,26280,18931.56,7348.44,Cash,Delivered,Gibbs and Sons,jackie58@solis-smith.com,50,No,0
ORD1144,05-12-2024,06-12-2024,CUST391,Matthew Case,Consumer,PROD8120,Calculator,Office Supplies,West,Mississippi,Deborahmouth,8,4262,20,27276.8,24412.37,2864.43,Cash,Pending,Freeman-Murray,elizabeth54@sanchez-martinez.net,5,Yes,47
ORD1145,06-06-2025,12-06-2025,CUST551,Michael Garner,Home Office,PROD9208,Sugar,Grocery,South,South Dakota,East Derrickview,10,2192,0,21920,17438.61,4481.39,Net Banking,Returned,Morris-Blair,luis01@white-martinez.com,39,No,0
ORD1146,24-02-2025,27-02-2025,CUST560,Christina Heath,Consumer,PROD2644,Sofa,Furniture,West,New York,Porterhaven,5,1562,10,7029,5244.58,1784.42,Credit Card,Cancelled,Chambers-Miles,brendan45@brown-dominguez.net,12,No,0
ORD1147,08-04-2025,13-04-2025,CUST821,Kyle Weber,Home Office,PROD1791,Sofa,Furniture,East,Louisiana,South Traceychester,7,1614,5,10733.1,8696.39,2036.71,Net Banking,Pending,Hart-Curry,nguyenmichael@clark.biz,11,No,0
ORD1148,26-04-2024,03-05-2024,CUST898,Jennifer Jacobson,Consumer,PROD9035,Cooking Oil,Grocery,North,Massachusetts,Tiffanyfort,6,2252,15,11485.2,8674.52,2810.68,Net Banking,Cancelled,Jarvis-Padilla,ymaddox@parrish-cannon.com,26,No,0
ORD1149,28-05-2025,01-06-2025,CUST778,Amber Rivera,Consumer,PROD1495,Office Chair,Furniture,South,New Mexico,Anthonyberg,1,4539,10,4085.1,2794.6,1290.5,UPI,Cancelled,"Ochoa, Crane and Santiago",lindsey12@gomez.com,11,No,0
ORD1150,15-05-2024,17-05-2024,CUST844,Olivia Reed,Home Office,PROD1678,Stapler,Office Supplies,North,Mississippi,Burnstown,3,4187,10,11304.9,8366.3,2938.6,Net Banking,Cancelled,Perez-Wilson,christina32@wiggins.biz,44,No,0
ORD1151,24-05-2024,28-05-2024,CUST887,Michael Brown,Corporate,PROD8925,Monitor,Electronics,West,Hawaii,Robertmouth,1,3495,5,3320.25,2554.06,766.19,Cash,Delivered,"Ashley, Robinson and Patterson",portega@buchanan.net,6,Yes,39
ORD1152,21-09-2025,22-09-2025,CUST948,Christopher Webb,Consumer,PROD8065,Cooking Oil,Grocery,North,Utah,New Tiffanytown,4,1454,0,5816,4824.09,991.91,Cash,Delivered,"Oliver, Wagner and Cook",goodwinmike@maynard-shea.com,27,No,0
ORD1153,28-05-2025,04-06-2025,CUST865,Wendy Berger,Home Office,PROD8946,Stapler,Office Supplies,West,New Jersey,Beckhaven,2,2915,10,5247,4346.77,900.23,Net Banking,Delivered,Garcia-Fitzgerald,cdaniels@munoz.com,24,No,0
ORD1154,04-02-2024,05-02-2024,CUST396,Kelly Clark,Home Office,PROD9136,Sofa,Furniture,North,Ohio,Richardville,7,210,5,1396.5,1021.11,375.39,UPI,Delivered,Hawkins Ltd,awilliams@palmer-barr.com,49,No,0
ORD1155,12-09-2024,19-09-2024,CUST577,Robert Flynn,Corporate,PROD3165,Sugar,Grocery,North,New York,New Brian,7,2265,10,14269.5,12272.77,1996.73,UPI,Returned,Mckinney-Gutierrez,erin29@wilson-rodriguez.com,18,No,0
ORD1156,02-08-2025,08-08-2025,CUST918,Johnny Rodriguez,Consumer,PROD7500,Bookshelf,Furniture,East,North Dakota,Lisamouth,4,3337,5,12680.6,8631.68,4048.92,Credit Card,Returned,Jackson-Morales,james59@santos-lopez.com,24,No,0
ORD1157,21-10-2025,25-10-2025,CUST366,Ryan Fox,Consumer,PROD9128,Headphones,Electronics,West,South Dakota,West Hollyberg,7,3080,10,19404,12453.02,6950.98,Net Banking,Delivered,Stewart-Kelley,millerjoseph@burns.com,4,Yes,26
ORD1158,21-07-2024,26-07-2024,CUST646,Tracy Gill,Corporate,PROD7688,Cooking Oil,Grocery,North,Missouri,New Douglasmouth,7,121,10,762.3,504.47,257.83,Net Banking,Pending,Miller-Adams,nicholas32@wagner.com,34,No,0
ORD1159,07-06-2025,13-06-2025,CUST990,Gabriel Santana,Home Office,PROD1367,Sofa,Furniture,East,Arizona,Tomport,5,4471,20,17884,13562.66,4321.34,Net Banking,Cancelled,"Cochran, Diaz and Perkins",andrew49@walter-khan.com,8,Yes,33
ORD1160,24-03-2025,27-03-2025,CUST682,Lindsey Robinson,Consumer,PROD1949,Dining Table,Furniture,North,Georgia,Lake Jeffery,10,3386,0,33860,27367.29,6492.71,Credit Card,Delivered,"Mcconnell, Lowery and Reed",mcollins@french.org,44,No,0
ORD1161,23-09-2024,30-09-2024,CUST963,Julie Howard,Consumer,PROD7622,Juice Pack,Grocery,North,Georgia,South Travis,1,2857,0,2857,1956.23,900.77,UPI,Returned,Hutchinson Group,langdaniel@hudson-mcdaniel.info,17,No,0
ORD1162,26-03-2024,29-03-2024,CUST587,Emily Brown,Home Office,PROD3066,Mouse,Electronics,West,Tennessee,North Loriland,4,2001,10,7203.6,5393.85,1809.75,Credit Card,Pending,"Stokes, Obrien and Wolf",xconner@beard.net,31,No,0
ORD1163,19-02-2024,20-02-2024,CUST222,Carly Nelson,Home Office,PROD8878,Dining Table,Furniture,North,Wisconsin,South Andrew,1,2328,15,1978.8,1275.61,703.19,Net Banking,Delivered,Ayers-Hanson,dylanlopez@ellison-austin.com,40,No,0
ORD1164,04-08-2025,05-08-2025,CUST809,Jamie Garcia,Consumer,PROD7006,Juice Pack,Grocery,North,South Dakota,Campbellborough,3,995,10,2686.5,2268.43,418.07,Cash,Returned,"Singleton, Cooper and Brown",nancysosa@nichols-jackson.org,1,Yes,32
ORD1165,21-07-2025,28-07-2025,CUST914,Evan Moran,Home Office,PROD7415,Keyboard,Electronics,South,Oklahoma,Elliottbury,4,1043,10,3754.8,2547.33,1207.47,UPI,Pending,"Collins, Johnson and Gonzalez",tanyavalencia@monroe.com,12,No,0
ORD1166,22-02-2025,27-02-2025,CUST240,Julie Cole,Home Office,PROD5876,Calculator,Office Supplies,North,Rhode Island,West Kaylaport,3,3811,0,11433,9325.96,2107.04,Net Banking,Returned,"Stevens, English and Jimenez",freemanamy@hill-gordon.com,24,No,0
ORD1167,02-10-2024,05-10-2024,CUST569,Stacey Knight,Home Office,PROD8244,Pen,Office Supplies,West,Maine,West Caitlin,5,165,20,660,487.3,172.7,Credit Card,Cancelled,"Silva, Donovan and Torres",kford@phillips-stanton.com,50,No,0
ORD1168,06-10-2025,11-10-2025,CUST574,Jared Zimmerman,Corporate,PROD3331,Mouse,Electronics,East,Alaska,Scottmouth,5,4753,0,23765,21018.76,2746.24,Net Banking,Cancelled,Johnson Ltd,meghan52@little.com,24,No,0
ORD1169,28-08-2025,30-08-2025,CUST685,Anthony Bryant,Consumer,PROD6509,Cooking Oil,Grocery,North,West Virginia,Torresland,2,4565,5,8673.5,6277.18,2396.32,Net Banking,Delivered,Riley-Barton,angeltaylor@riddle.org,23,No,0
ORD1170,25-02-2024,27-02-2024,CUST366,Erin Perez,Consumer,PROD4184,Office Chair,Furniture,North,South Carolina,Meaganton,7,1049,5,6975.85,4416.07,2559.78,UPI,Delivered,Cantu-Alvarez,jesuspalmer@brooks.com,12,No,0
ORD1171,23-12-2025,28-12-2025,CUST595,Heather Vaughn,Consumer,PROD9634,Sofa,Furniture,East,California,Debbiefort,8,455,20,2912,2238.16,673.84,Net Banking,Pending,"Campbell, Allen and Roberts",chaneybryan@bell-perez.com,39,No,0
ORD1172,02-08-2024,05-08-2024,CUST263,Jennifer Vaughn,Corporate,PROD2049,Stapler,Office Supplies,North,Oregon,Johnstonshire,6,742,5,4229.4,3745.87,483.53,Net Banking,Returned,Smith PLC,joseph23@edwards.com,41,No,0
ORD1173,15-02-2025,20-02-2025,CUST897,Julie Ward,Consumer,PROD4896,Office Chair,Furniture,West,Hawaii,Murphyland,1,219,5,208.05,173.81,34.24,Cash,Pending,Riley-Jenkins,brendamcintosh@miller-cannon.com,23,No,0
ORD1174,22-06-2024,25-06-2024,CUST752,Shawn Reynolds,Home Office,PROD4872,Notebook,Office Supplies,North,Delaware,Port Jared,1,2455,10,2209.5,1387.9,821.6,Cash,Returned,Matthews-Mills,kaustin@ryan.biz,12,No,0
ORD1175,18-09-2025,22-09-2025,CUST503,Meghan Weiss,Consumer,PROD4014,Sofa,Furniture,East,Iowa,Port Justinshire,6,3140,5,17898,15394.62,2503.38,Net Banking,Delivered,"Turner, Robinson and Mcfarland",sara22@shelton-simmons.com,18,No,0
ORD1176,20-10-2024,25-10-2024,CUST437,Amy Santiago,Corporate,PROD9952,Rice Bag,Grocery,North,Montana,Michaelland,8,712,20,4556.8,3875.6,681.2,Cash,Cancelled,"Browning, Jenkins and Schmidt",mendozapatricia@blankenship.com,6,Yes,31
ORD1177,23-11-2025,26-11-2025,CUST477,David Romero,Corporate,PROD1119,Dining Table,Furniture,South,Maryland,North Barbara,2,1374,15,2335.8,1874.16,461.64,UPI,Delivered,Lawrence-Malone,hallsandra@hill.com,29,No,0
ORD1178,18-05-2024,19-05-2024,CUST644,Joshua Brown,Corporate,PROD8349,Sofa,Furniture,West,Wisconsin,New Dillonchester,10,3308,5,31426,20864.11,10561.89,Credit Card,Cancelled,Smith-Wheeler,meganalexander@villarreal.org,15,No,0
ORD1179,08-07-2025,15-07-2025,CUST592,Daniel Williams,Corporate,PROD6718,Sofa,Furniture,West,Florida,Port Elizabethland,2,4888,0,9776,8368.6,1407.4,Cash,Returned,Parker and Sons,bquinn@wilson.com,3,Yes,45
ORD1180,03-07-2025,08-07-2025,CUST606,Dustin Cook,Consumer,PROD3797,Cooking Oil,Grocery,West,Delaware,Tylershire,5,3492,20,13968,9068.91,4899.09,UPI,Delivered,"Myers, Perry and Garcia",thomaspalmer@garcia-thompson.net,48,No,0
ORD1181,06-06-2024,13-06-2024,CUST108,Douglas Craig,Corporate,PROD8206,Sofa,Furniture,South,Montana,Jessicachester,1,1743,0,1743,1053.96,689.04,Cash,Pending,"Roberts, Butler and Bailey",jason06@mckinney.com,27,No,0
ORD1182,02-06-2025,09-06-2025,CUST380,Curtis Sherman,Corporate,PROD1851,Pen,Office Supplies,West,Georgia,Baldwinport,3,2063,15,5260.65,3663.08,1597.57,Cash,Returned,Cameron PLC,bradleyfields@smith.net,9,Yes,31
ORD1183,09-10-2025,14-10-2025,CUST175,Ashlee Terry,Home Office,PROD6479,Cooking Oil,Grocery,West,New Mexico,South Abigail,7,4159,20,23290.4,17278.27,6012.13,Credit Card,Delivered,Dunn-Mckenzie,ocisneros@baker-watts.com,44,No,0
ORD1184,28-05-2025,30-05-2025,CUST100,Brian Snow MD,Home Office,PROD2400,Calculator,Office Supplies,North,Ohio,East Christine,1,2663,10,2396.7,2093.73,302.97,Credit Card,Cancelled,Chandler Inc,gwendolyndelacruz@davis.com,29,No,0
ORD1185,08-09-2025,10-09-2025,CUST916,Michael Fleming,Consumer,PROD9006,Juice Pack,Grocery,East,Kansas,North Roberthaven,4,2845,15,9673,8489.43,1183.57,UPI,Returned,"White, Gardner and Brown",nolanjulia@allen-hughes.com,40,No,0
ORD1186,16-09-2025,19-09-2025,CUST604,Ashley Krause,Consumer,PROD9829,Sugar,Grocery,North,West Virginia,Erinborough,10,4154,15,35309,24991.21,10317.79,Cash,Returned,Peterson and Sons,melvin22@edwards.com,49,No,0
ORD1187,26-08-2024,30-08-2024,CUST545,Sara Christian,Home Office,PROD3199,Office Chair,Furniture,South,Florida,West Kelseyfort,8,3700,0,29600,19016.02,10583.98,Cash,Cancelled,Sheppard-Mckay,carrillowilliam@jones.com,4,Yes,44
ORD1188,22-04-2024,27-04-2024,CUST630,Vanessa Schultz,Consumer,PROD1997,File Folder,Office Supplies,West,New Jersey,Watsonchester,8,472,15,3209.6,2647.63,561.97,UPI,Returned,"Hunter, Thompson and Vaughn",roseashley@garcia-myers.net,10,No,0
ORD1189,14-05-2024,15-05-2024,CUST931,Andres Huff,Corporate,PROD7270,Study Table,Furniture,South,Idaho,Maddoxborough,3,1880,5,5358,4749.25,608.75,Cash,Delivered,"Rodriguez, Todd and Sanchez",hherrera@woods.org,45,No,0
ORD1190,29-03-2024,01-04-2024,CUST796,Desiree Williams,Consumer,PROD8966,Cooking Oil,Grocery,South,Indiana,Port Samuel,6,702,5,4001.4,3082.11,919.29,Net Banking,Cancelled,Williams-Wells,paulasanchez@jackson-foster.net,9,Yes,32
ORD1191,20-03-2024,25-03-2024,CUST526,Amanda Adams,Consumer,PROD7607,Monitor,Electronics,West,Hawaii,Ashleyland,4,1072,20,3430.4,2714.54,715.86,Cash,Cancelled,Mitchell Group,christinabrown@vaughn.com,28,No,0
ORD1192,12-12-2024,19-12-2024,CUST469,Rebekah Washington,Home Office,PROD9290,Rice Bag,Grocery,South,Washington,Port Justin,6,2219,0,13314,10601.48,2712.52,Net Banking,Delivered,Logan Inc,jenningsbrian@jackson.com,2,Yes,23
ORD1193,21-09-2024,26-09-2024,CUST788,Beth Robbins,Home Office,PROD6124,Dining Table,Furniture,North,Wyoming,Brianside,7,4658,0,32606,26936.46,5669.54,UPI,Pending,Haynes-Manning,christine09@casey.net,48,No,0
ORD1194,25-03-2024,28-03-2024,CUST671,Tara Wilkins,Home Office,PROD4957,Cooking Oil,Grocery,North,Kentucky,Angelafurt,2,1691,5,3212.9,2445.9,767,Cash,Returned,"Pacheco, Meyers and Chambers",jhogan@green.net,13,No,0
ORD1195,17-02-2024,19-02-2024,CUST402,Maurice Harris,Corporate,PROD9786,Calculator,Office Supplies,East,South Carolina,New Toddshire,9,184,20,1324.8,854.66,470.14,Net Banking,Pending,"Rush, Ross and Smith",dflores@jackson.com,15,No,0
ORD1196,16-12-2025,20-12-2025,CUST927,Jose Mccoy,Corporate,PROD5017,File Folder,Office Supplies,West,Arkansas,Josephberg,1,2148,5,2040.6,1792.93,247.67,Cash,Cancelled,"Nelson, Perez and Martinez",christophervalencia@shaffer.com,9,Yes,30
ORD1197,06-08-2024,13-08-2024,CUST154,Tyler Houston,Corporate,PROD6131,Dining Table,Furniture,East,Massachusetts,Ruizfort,7,4469,15,26590.55,18757.47,7833.08,UPI,Pending,Williams Ltd,albert08@davis.com,33,No,0
ORD1198,10-11-2024,17-11-2024,CUST314,Logan Robles,Corporate,PROD9713,File Folder,Office Supplies,South,North Dakota,Johnsonfort,4,238,20,761.6,556.13,205.47,Credit Card,Delivered,Jones Ltd,mcrane@stevens.biz,26,No,0
ORD1199,30-06-2025,06-07-2025,CUST635,Jody Garcia,Home Office,PROD6182,Bookshelf,Furniture,North,Michigan,Williamston,3,1059,0,3177,2125.29,1051.71,Credit Card,Returned,Garcia PLC,ralph08@wilcox.com,20,No,0
ORD1200,10-09-2025,15-09-2025,CUST244,Tammy Rich,Consumer,PROD1568,Dining Table,Furniture,East,Colorado,Port Nicole,1,1119,15,951.15,840.19,110.96,Credit Card,Cancelled,Patterson-Houston,jmorton@lee.com,8,Yes,42
ORD1201,15-01-2026,20-01-2026,CUST223,Amanda Ramirez,Corporate,PROD4483,Juice Pack,Grocery,South,Washington,West Molly,9,354,5,3026.7,2297.44,729.26,Cash,Delivered,"Mckinney, Banks and Durham",rparrish@reyes.org,27,No,0
ORD1202,13-06-2024,19-06-2024,CUST860,Adam Gray,Home Office,PROD5929,Stapler,Office Supplies,West,West Virginia,South Cynthia,6,743,20,3566.4,2337.98,1228.42,Cash,Cancelled,Neal-Owens,santiagorebekah@lee-owens.com,11,No,0
